index,vbm
943,-5.23125941299183
944,-5.23939195652161
945,-4.47941711552096
946,-5.15021240894125
947,-5.44235605740975
948,-5.41366281836875
949,-5.92487081903326
950,-5.52113361728687
951,-4.70449597351485
952,-4.65376077927721
953,-4.25649669649846
954,-6.05665859759342
955,-5.21338806257236
956,-6.17830319721045
957,-5.97260200404445
958,-5.62342489982871
959,-5.93916663692144
960,-5.5171740111319
961,-5.66056989354576
962,-5.31287848960557
963,-8.5869088258249
964,-6.00656687785146
965,-6.79415493778967
966,-6.24102694782939
967,-4.87654348763513
968,-6.72482468731173
969,-6.47907362759607
970,-6.20345339034001
971,-5.18899165225302
972,-5.63609142870607
973,-5.22591545303775
974,-5.67010932222043
975,-5.43729928071517
976,-8.02480089558463
977,-7.02802444375139
978,-4.99504694066716
979,-5.25061316807142
980,-5.04859889822488
981,-6.57376869665677
982,-6.63359402116303
983,-6.52931861316321
984,-10.3315632217777
985,-10.6330419132278
986,-4.87978334847229
987,-5.29036099562503
988,-10.3393641493208
989,-5.39031856488933
990,-7.23091757282081
991,-5.22945289740393
992,-5.29152929378843
993,-5.41094709146025
994,-4.97104207914162
995,-7.3242923848339
996,-4.32726147114636
997,-5.0025280075347
998,-5.27280958812534
999,-5.69089428621759
1000,-4.91048719738858
1001,-5.16006667643429
1002,-5.43381957040193
1003,-4.83479660537831
1004,-5.65491954706578
1005,-6.06945494243204
1006,-4.95386967161403
1007,-5.84787096105842
1008,-5.35968649065407
1009,-4.74168482475623
1010,-5.88281615691429
1011,-5.43676658117941
1012,-4.84459570493935
1013,-5.75272148549242
1014,-5.15065296374931
1015,-5.88440102800193
1016,-7.68652703218031
1017,-8.00378711802884
1018,-8.01011771518472
1019,-7.92615861962194
1020,-6.33028633973814
1021,-6.01243661945564
1022,-6.12639634971795
1023,-6.46786070762653
1024,-4.68597261206037
1025,-5.34548339337674
1026,-5.02543799565589
1027,-5.89113172146531
1028,-5.50332175696823
1029,-5.21237050256394
1030,-4.4028921088857
1031,-5.72590663459262
1032,-5.614790644753
1033,-5.14244979147501
1034,-7.65490131418001
1035,-6.20620655408358
1036,-6.43781923020951
1037,-5.48773419439969
1038,-5.39989131167345
1039,-5.42225778733915
1040,-5.26051316610503
1041,-5.18048308670974
1042,-5.44058707088357
1043,-4.5252789293121
1044,-7.27554176242266
1045,-5.78136152648538
1046,-7.40881714453319
1047,-4.1844396304689
1048,-7.52495035284833
1049,-5.80425571531894
1050,-5.60896456443646
1051,-5.21977886269864
1052,-5.40485632238619
1053,-4.83574938491744
1054,-5.46024460850487
1055,-5.95250475622903
1056,-5.66933866958963
1057,-5.65241266933428
1058,-4.81923527509608
1059,-5.79590030164889
1060,-5.55037898083893
1061,-5.86551618419995
1062,-7.49598503985676
1063,-6.45787095480215
1064,-5.98591636793133
1065,-5.22789391681118
1066,-5.33155946892437
1067,-4.82296516875447
1068,-4.17308679897405
1069,-5.02909905729533
1070,-5.39171880232129
1071,-5.4039746973956
1072,-3.95496248756176
1073,-4.52717468838756
1074,-3.78187863180863
1075,-3.71240602783958
1076,-6.16540024900464
1077,-7.71751107979127
1078,-5.05960811064065
1079,-5.36394427616773
1080,-6.1222011236559
1081,-5.98122614083348
1082,-6.05751236021018
1083,-5.03781836924495
1084,-4.57974744772404
1085,-5.92816630128221
1086,-5.55748256527324
1087,-5.07403581894521
1088,-5.10266811238319
1089,-7.45093758329989
1090,-6.831187128194
1091,-4.1215221524752
1092,-5.01396822715653
1093,-5.46185569906083
1094,-6.96173702747608
1095,-7.68607290932848
1096,-8.91813690754433
1097,-9.64969139992318
1098,-4.73505540990827
1099,-6.88238826124181
1100,-3.87509949469988
1101,-4.24575812125445
1102,-5.08874905324862
1103,-4.82992244222195
1104,-7.03368954899725
1105,-5.44429413743293
1106,-5.17436007388727
1107,-5.37974673952413
1108,-6.3738760143728
1109,-5.26290225140148
1110,-5.83286811998224
1111,-5.77974424702534
1112,-6.15251162418448
1113,-6.3376530664651
1114,-5.74723769163474
1115,-6.12334301762068
1116,-6.276180621553
1117,-5.31044792757097
1118,-8.31486511996035
1119,-4.14265414075015
1120,-5.84308410751681
1121,-4.77817080223315
1122,-3.61708453832271
1123,-6.87055425304484
1124,-4.7424218470337
1125,-2.82186084506546
1126,-6.80097237878406
1127,-5.46008835450451
1128,-8.32994052667422
1129,-7.51442437783545
1130,-7.95120462412759
1131,-7.09318554647398
1132,-6.28271136893385
1133,-5.56712499219168
1134,-5.53154958928093
1135,-5.28739144584894
1136,-5.41494859591699
1137,-5.45997134853255
1138,-5.68945662511384
1139,-6.05519869058327
1140,-8.53392197505606
1141,-5.12059094800879
1142,-8.60431616767853
1143,-7.97204469788178
1144,-6.23106709950148
1145,-5.35625538753224
1146,-5.8912934493204
1147,-5.455877111739
1148,-4.67605369792668
1149,-5.7820249923277
1150,-5.89814052997727
1151,-6.20964494026406
1152,-7.21874178402269
1153,-6.02251652446895
1154,-5.84379513656777
1155,-4.93726721613866
1156,-4.35907270207035
1157,-3.3947033143219
1158,-5.52335625577335
1159,-5.58779984663991
1160,-5.68815768758203
1161,-5.98391281244819
1162,-8.79236994036354
1163,-5.52436615121152
1164,-5.53518715135253
1165,-8.10065575948969
1166,-7.49044019446689
1167,-7.81935858976075
1168,-6.11471515241714
1169,-6.22541952865946
1170,-6.66524843675853
1171,-7.06935281729102
1172,-6.78696579215113
1173,-6.13529054867938
1174,-6.1109495590947
1175,-6.18048755910176
1176,-4.81414939339479
1177,-4.68625613953448
1178,-5.26303230976819
1179,-3.87274461231243
1180,-4.34004451972919
1181,-6.33382582081815
1182,-5.6251059334075
1183,-6.90654503839683
1184,-7.11199016177962
1185,-6.92351594061096
1186,-6.92578708135093
1187,-6.05065623592711
1188,-5.89787114275003
1189,-5.71434852243711
1190,-7.62265848946484
1191,-7.86301217648535
1192,-7.69146327345141
1193,-6.17772435452008
1194,-6.18180208725299
1195,-5.89942210809214
1196,-5.74445358705031
1197,-7.98718654342323
1198,-5.89565759656265
1199,-5.10361805317893
1200,-4.57878950835723
1201,-7.23982271748945
1202,-7.11134566891887
1203,-7.10393482899427
1204,-4.66556424077236
1205,-5.97072517650114
1206,-5.63986687095755
1207,-5.10751592177435
1208,-6.04789038127194
1209,-5.73550860070919
1210,-5.08552699480657
1211,-3.28012059460775
1212,-5.96121285230241
1213,-5.6325790635765
1214,-5.23082581425316
1215,-6.10655415587756
1216,-4.55538328772343
1217,-4.4178775813159
1218,-4.20239012292424
1219,-4.61126987066815
1220,-4.48962271616546
1221,-6.48310049066692
1222,-4.99283396000738
1223,-4.73730741354953
1224,-4.66491968114806
1225,-5.13557064092224
1226,-5.29506811365469
1227,-4.92790186636863
1228,-4.33424861456589
1229,-4.94729545108111
1230,-5.19015121828755
1231,-7.95048869675939
1232,-5.38099464501163
1233,-5.93537623216531
1234,-5.25005612028283
1235,-5.63059646959757
1236,-5.88196828050554
1237,-4.90858048704978
1238,-4.93965445222902
1239,-6.90337427894748
1240,-7.68666094816959
1241,-5.02547077806263
1242,-6.10278191724773
1243,-5.53020741346119
1244,-4.80380632790426
1245,-5.24173797878466
1246,-4.50709092824061
1247,-6.08557918557345
1248,-3.29210631608062
